"target_id"	"pval"	"qval"
"GRAMD4"	0.0149732895511979	0.042043462976736
"CAMSAP3"	0.0149785677898449	0.0420508040424137
"RBM25"	0.0149837222683246	0.04205779511518
"ABRACL"	0.0149904236779269	0.042069125009734
"DHX30"	0.0149943883643492	0.042071025179598
"ZBTB16"	0.0149964309315595	0.042071025179598
"GATA2"	0.0150136342207367	0.0421118034485696
"EPS8"	0.0150281662797118	0.0421450760155498
"AKAP6"	0.0150343622776766	0.042150041519595
"SKIDA1"	0.0150352770680882	0.042150041519595
"TMEFF1"	0.0150536038636964	0.0421874696856642
"TUBB6"	0.0150539729342041	0.0421874696856642
"CASD1"	0.0150824006300197	0.0422388659873755
"KDM2B"	0.0150757965529614	0.0422388659873755
"SMARCB1"	0.0150785110518734	0.0422388659873755
"XPO7"	0.0150830158096311	0.0422388659873755
"PALM3"	0.0150876150083131	0.0422442516000764
"SERINC1"	0.0150903709143696	0.0422444751293205
"KCTD2"	0.0150936442371774	0.0422455715346168
"MDH2"	0.0150989954708843	0.0422455715346168
"MINK1"	0.0151009433687793	0.0422455715346168
"TSPAN5"	0.0151014671335261	0.0422455715346168
"CPSF7"	0.0151130462571679	0.0422517717584147
"CRYBG2"	0.0151140527453126	0.0422517717584147
"GPR157"	0.0151143896566431	0.0422517717584147
"TNPO3"	0.0151108635176064	0.0422517717584147
"CTNNA1"	0.0151253970448398	0.0422721867134771
"PRMT7"	0.0151270481910827	0.0422721867134771
"LRRC45"	0.0151307730211448	0.0422751120197861
"SORBS3"	0.0151417946390653	0.0422984197792045
"METTL13"	0.0151531721614228	0.0423227133298337
"STX18"	0.0151568079405244	0.0423253794709212
"GPBP1L1"	0.0151620797440773	0.0423326124584373
"IMP4"	0.0151673477642943	0.0423398323266401
"PPP1CC"	0.0151751198551526	0.0423493104888705
"ZBTB22"	0.0151761085414633	0.0423493104888705
"HLCS"	0.0151803256877517	0.0423531162787792
"UBE2J1"	0.0151828382757894	0.0423531162787792
"NUP160"	0.0151881481460341	0.0423604428680731
"MAP3K7"	0.0151932756427993	0.0423672583107629
"DKC1"	0.0152083151155807	0.0424017065373645
"CIR1"	0.0152135114694142	0.042408704230297
"SERINC2"	0.0152271691942213	0.0424392819385552
"INHBA"	0.015243470761017	0.0424772161400555
"POLR2I"	0.0152491725147419	0.0424856048919372
"MC1R"	0.0152527606253006	0.0424881029170628
"COMMD4"	0.0152567492059003	0.0424917154136102
"CREB5"	0.0152739404665236	0.0424928752467259
"CRTC2"	0.0152971166475616	0.0424928752467259
"DAPL1"	0.0152748061821181	0.0424928752467259
"GORASP1"	0.0152633145005188	0.0424928752467259
"KMT2E"	0.0152773684235679	0.0424928752467259
"LRRN2"	0.0152885123743324	0.0424928752467259
"MACROH2A2"	0.0152642464491973	0.0424928752467259
"MAPK3"	0.0153042747135971	0.0424928752467259
"MYCBP"	0.0152899493969668	0.0424928752467259
"NAIF1"	0.015285561994682	0.0424928752467259
"PJA1"	0.0152900327843214	0.0424928752467259
"RAB9B"	0.0153056181840164	0.0424928752467259
"RARG"	0.0153051743510147	0.0424928752467259
"RIPK2"	0.0152687306577081	0.0424928752467259
"STYX"	0.0152701521886501	0.0424928752467259
"TARDBP"	0.0152876482310092	0.0424928752467259
"UBXN2A"	0.0153019335758609	0.0424928752467259
"USP48"	0.0152938542916362	0.0424928752467259
"ACTN4"	0.0153094311031504	0.0424959872330461
"CAPRIN1"	0.0153228881405504	0.0425258636052617
"C15orf48"	0.0153255940421157	0.0425258969148951
"CYP3A7"	0.0153288288736796	0.0425273976449747
"UBE4A"	0.0153433219224448	0.042560126492306
"CSNK2A2"	0.0153519571723201	0.0425765980186658
"TAFA2"	0.0153635084397552	0.0426011495222159
"RGL1"	0.0153854446981693	0.0426544836679487
"MOSPD1"	0.0154012163194609	0.0426832164359216
"XPO4"	0.0153994293288575	0.0426832164359216
"CHMP4A"	0.0154165329720477	0.0427181656129095
"ADCY6"	0.015421471874837	0.0427216012661396
"IL1R2"	0.0154261197008617	0.0427216012661396
"PIGG"	0.0154236553044399	0.0427216012661396
"TMA16"	0.0154285980500609	0.0427216012661396
"DDB1"	0.0154389882272272	0.0427428741064554
"B4GALT5"	0.0154486728527633	0.0427550305779621
"SNRPE"	0.0154514281815297	0.0427550305779621
"VPS39"	0.0154515044626425	0.0427550305779621
"AP1G1"	0.0154550383877313	0.0427573144039127
"PALS1"	0.0154639331002743	0.0427744257790311
"ADPGK"	0.0154722917421298	0.042790048605687
"ADAT1"	0.0154922153404486	0.042818962360201
"ADK"	0.015509401930677	0.042818962360201
"FLRT1"	0.0154991120279833	0.042818962360201
"HAUS5"	0.0154988426079772	0.042818962360201
"HECTD4"	0.0155098712007874	0.042818962360201
"KIF17"	0.0155029051358578	0.042818962360201
"MAF1"	0.015509107331122	0.042818962360201
"PLAG1"	0.0154900904711469	0.042818962360201
"TRPC1"	0.0154884236474346	0.042818962360201
"ZNF334"	0.0154937913794145	0.042818962360201
"AAMP"	0.015517802671832	0.0428283570056268
"DUSP11"	0.0155187002452924	0.0428283570056268
"ACTB"	0.0155306686295301	0.0428538952955361
"HMGA1"	0.0155484687994533	0.0428805255884293
"RABL6"	0.0155434575062826	0.0428805255884293
"SART3"	0.0155472238523649	0.0428805255884293
"CALHM6"	0.0155518455382511	0.042882346492023
"NDC1"	0.0155584816703327	0.0428931525755978
"IWS1"	0.0155654798192765	0.0429042907413432
"ZBTB25"	0.0155679575171933	0.0429042907413432
"TBCB"	0.0155786212211794	0.0429186936470397
"TRIP10"	0.0155761279217872	0.0429186936470397
"GPN3"	0.0155831233141177	0.0429236057645546
"ABCC10"	0.0155948488105076	0.0429484095119807
"SEL1L"	0.015611014871271	0.0429854318433428
"NOX4"	0.0156143397966001	0.0429870889482262
"BECN1"	0.0156187270246665	0.0429916695399103
"ATP5MGL"	0.0156268375399432	0.0430036436591768
"DMPK"	0.015628525508216	0.0430036436591768
"CKAP2"	0.0156338074536914	0.043010327116898
"LANCL2"	0.0156411889494396	0.043010327116898
"MAP3K2"	0.0156418527795585	0.043010327116898
"MAPKAPK5"	0.0156416382334821	0.043010327116898
"ABCF3"	0.0156576633945437	0.0430317913009924
"ACADVL"	0.0156660144816168	0.0430317913009924
"ATP6V0A1"	0.015663942610485	0.0430317913009924
"MPPE1"	0.0156635583864231	0.0430317913009924
"NLN"	0.0156622306019232	0.0430317913009924
"TRIM49D1"	0.0156646001792679	0.0430317913009924
"KYAT3"	0.0156701093620888	0.0430355508681164
"UHRF1"	0.0156801888350504	0.0430557420334155
"NOC3L"	0.0156897351056563	0.0430669724183428
"STXBP2"	0.0156884811202132	0.0430669724183428
"IQUB"	0.0156937152234604	0.0430704082958181
"GCKR"	0.0157059221131931	0.0430739552604008
"MED13L"	0.0157002692544881	0.0430739552604008
"PPP1R1C"	0.0157055605076388	0.0430739552604008
"ROCK1"	0.0157026552942101	0.0430739552604008
"TMED8"	0.0157128083264824	0.0430853556091457
"TMSB4X"	0.0157172529290754	0.0430900581344883
"CLEC12A"	0.0157240661565603	0.0431012516665153
"LEMD2"	0.0157389291790916	0.0431270154523762
"POLH"	0.0157385695145196	0.0431270154523762
"BEX5"	0.0157453491493302	0.0431371193459434
"GPM6B"	0.0157539051103751	0.0431455839820233
"MAF"	0.0157530231003814	0.0431455839820233
"CD109"	0.0157732018057984	0.0431888807923068
"MED7"	0.0157751860286609	0.0431888807923068
"LARP7"	0.0157790338632954	0.0431919244955751
"MIEF2"	0.0157877483300319	0.0432082862583017
"RPLP0"	0.0158091058036718	0.0432592380337604
"CREG1"	0.0158162667436898	0.0432713322037933
"LMBRD1"	0.0158466084900468	0.0433393211406582
"ZBED6"	0.0158459831757803	0.0433393211406582
"C12orf75"	0.0158600745819672	0.0433466894757486
"HPS4"	0.0158594881328884	0.0433466894757486
"SMARCE1"	0.0158546844955579	0.0433466894757486
"ZKSCAN1"	0.0158602862290589	0.0433466894757486
"POLDIP2"	0.0158661828900998	0.0433552991350381
"TOR1AIP1"	0.015872165387567	0.0433641403267795
"GMEB1"	0.0158753157145567	0.0433652420609089
"PGRMC2"	0.0158804016079508	0.0433716297202614
"CDC16"	0.0159051813980384	0.0434094889605819
"COQ6"	0.0159055979562109	0.0434094889605819
"ENSG00000263620"	0.0159080130265404	0.0434094889605819
"PSMA3"	0.0158987777101025	0.0434094889605819
"ZNF143"	0.0159063848669379	0.0434094889605819
"RASSF7"	0.0159212944224495	0.0434295407309354
"SUMF2"	0.0159218807046912	0.0434295407309354
"TOB2"	0.0159236147061101	0.0434295407309354
"SUCLA2"	0.0159283604644995	0.0434349798397978
"BTBD9"	0.0159339834412042	0.0434381018595356
"DEDD"	0.0159350087335975	0.0434381018595356
"DUSP3"	0.0159388425108434	0.0434410510835935
"BHLHA15"	0.0159456890666289	0.0434450709794899
"PTBP1"	0.0159458216935997	0.0434450709794899
"NRAS"	0.0159661776257735	0.0434930250216497
"ZNF24"	0.0159699910176053	0.0434959072125462
"AGAP5"	0.0159827331126899	0.043523102452462
"ABCF1"	0.0159950003888697	0.0435234070732439
"BTG3"	0.0159879732492659	0.0435234070732439
"CXCL2"	0.0160021445998421	0.0435234070732439
"GSTO2"	0.0159985931147214	0.0435234070732439
"ITCH"	0.0160005539633614	0.0435234070732439
"LAMTOR2"	0.0159959315394997	0.0435234070732439
"POLR2H"	0.0160012601219193	0.0435234070732439
"CCDC43"	0.0160323598638756	0.0435499659401149
"CEP135"	0.0160297919005044	0.0435499659401149
"GMPR2"	0.0160250473124047	0.0435499659401149
"PLIN4"	0.016034493582891	0.0435499659401149
"SPOP"	0.0160212511260339	0.0435499659401149
"SRARP"	0.0160367383764024	0.0435499659401149
"U2SURP"	0.0160178207439879	0.0435499659401149
"UBA3"	0.0160174018951749	0.0435499659401149
"ZNF444"	0.016030174783001	0.0435499659401149
"SLC9A2"	0.0160481063331757	0.043565848078334
"UBE2D3"	0.0160463359160602	0.043565848078334
"DOCK4"	0.0160556059563443	0.0435758569628033
"MPST"	0.0160600744843272	0.0435758569628033
"PLVAP"	0.0160579984010335	0.0435758569628033
"MFN1"	0.0160660754089045	0.043584647947236
"ECPAS"	0.0160697536788242	0.0435871360092643
"PPCS"	0.0160734334752844	0.0435896273562685
"ABL2"	0.0160762728952446	0.0435898392175081
"GJB5"	0.0160812667810145	0.0435958917061816
"VCPIP1"	0.016091798632726	0.043616952818718
"AAMDC"	0.0160987616812985	0.0436217884859477
"C9orf24"	0.0160991093195953	0.0436217884859477
"AHSA1"	0.0161112163102444	0.0436333429996765
"CLIC3"	0.0161144298548153	0.0436333429996765
"RNF8"	0.016113790193206	0.0436333429996765
"TP53I3"	0.0161102483207973	0.0436333429996765
"CCDC91"	0.0161248751202363	0.0436403235721114
"CCER2"	0.0161224360735137	0.0436403235721114
"SF3B6"	0.0161253013680556	0.0436403235721114
"ZBTB18"	0.0161315570091216	0.0436497701312982
"CCDC106"	0.0161463254562043	0.0436822439848571
"TPPP"	0.016149234796612	0.043682628598238
"COL4A6"	0.0161529276119548	0.0436851319654476
"CREB3L1"	0.0161632007509842	0.0437054277243981
"NCAPD2"	0.0161755621728633	0.0437089052483431
"SH3RF1"	0.0161698909675347	0.0437089052483431
"ZFAND3"	0.0161739239152097	0.0437089052483431
"ZNF555"	0.0161709393059099	0.0437089052483431
"MYO5A"	0.0161823042788123	0.0437196397989613
"LSM12"	0.0161940014062336	0.0437389090357546
"PQBP1"	0.0161949780383875	0.0437389090357546
"PDZD7"	0.0162036376089666	0.0437477710455047
"RAB23"	0.016203801932286	0.0437477710455047
"SUN1"	0.0162239826926647	0.0437947658663484
"NDFIP1"	0.0162521786859647	0.0438633771134618
"ARID1A"	0.0162681668418567	0.0438935195324828
"LIMA1"	0.0162689080694639	0.0438935195324828
"JPT2"	0.0162750757191699	0.0439026564085468
"RAVER2"	0.0162803726113307	0.0439094416611082
"SYPL1"	0.016292123674175	0.0439336290263967
"ZFYVE1"	0.0163036032282937	0.0439495697680745
"ZNF358"	0.016301087654298	0.0439495697680745
"HIRIP3"	0.016312183387493	0.0439606535476043
"ZCCHC8"	0.016313284459766	0.0439606535476043
"COX18"	0.0163240538931492	0.043969930695098
"DNAJC14"	0.0163267413709814	0.043969930695098
"MOB1A"	0.0163306539760142	0.043969930695098
"SDR42E1"	0.0163298172325411	0.043969930695098
"TLCD4"	0.0163230994406367	0.043969930695098
"ATG9B"	0.0163492869565029	0.0440125927515954
"C1orf159"	0.0163542611060693	0.0440184766957221
"ALG5"	0.0163717974553196	0.0440431483690652
"ATXN2"	0.0163714704501858	0.0440431483690652
"ZNF133"	0.0163677149046235	0.0440431483690652
"IPO5"	0.0163769814505048	0.0440495875238829
"WDFY1"	0.0163848023473805	0.0440631158186966
"COP1"	0.0163881822755929	0.0440646985866988
"CHMP4C"	0.0163977020249124	0.0440690124901453
"DELE1"	0.0163981616221407	0.0440690124901453
"ILF3"	0.0163960083432815	0.0440690124901453
"STYXL1"	0.0164035951029961	0.0440761110290888
"ATP2A2"	0.0164310768576392	0.0441124114412743
"BRD2"	0.0164250398391237	0.0441124114412743
"DNAJA1"	0.0164241253035195	0.0441124114412743
"EIF3E"	0.0164265079851869	0.0441124114412743
"TDP2"	0.0164295503604991	0.0441124114412743
"ANKRD35"	0.0164444346773269	0.044125759955173
"FBXL18"	0.0164419091420426	0.044125759955173
"SPDYE2"	0.0164394872752099	0.044125759955173
"SIPA1L1"	0.0164517741916106	0.0441322449437529
"TSPYL5"	0.0164524427653608	0.0441322449437529
"C1orf35"	0.0164621941572671	0.0441434001981687
"MAP3K9"	0.0164615184837826	0.0441434001981687
"KARS1"	0.0164661255295505	0.0441464432081325
"AVL9"	0.0164824350119857	0.0441777769365715
"PLD3"	0.0164834097400485	0.0441777769365715
"PYROXD2"	0.0165138996284442	0.0442519809089494
"NAA20"	0.0165287436267198	0.0442767260973017
"NPDC1"	0.0165261100837896	0.0442767260973017
"CDK2AP1"	0.0165469843508655	0.0443180683683006
"ZBTB4"	0.0165632227235676	0.0443540345910498
"N4BP2"	0.016575312305729	0.0443788806068925
"CHD4"	0.0165794525370932	0.044382438146609
"XIAP"	0.0165892242468872	0.0444010671348528
"FNBP4"	0.0165994331153793	0.0444094023445887
"PHKA1"	0.0165962065445491	0.0444094023445887
"POP1"	0.0166007781094272	0.0444094023445887
"TMX3"	0.0166101440622926	0.0444269288660371
"SLC25A42"	0.0166164332252942	0.0444362213949678
"ZNF580"	0.0166199049635559	0.0444379776007271
"CLIP1"	0.0166235914020067	0.044440307175627
"SMG5"	0.0166463839025314	0.0444903495180821
"TMX2"	0.0166479472065952	0.0444903495180821
"INCENP"	0.0166688834767637	0.0445387600819552
"ATP5MC3"	0.0166916395591247	0.0445722774307175
"EOLA2"	0.0166880893204245	0.0445722774307175
"GP1BA"	0.0166873873868964	0.0445722774307175
"SPRYD3"	0.0166955451949723	0.0445722774307175
"WWP1"	0.0166949737733096	0.0445722774307175
"RELL1"	0.0167054545792776	0.0445911914082644
"RNF167"	0.0167092842205517	0.0445938733230141
"PSMC6"	0.0167184553514297	0.0446108073322633
"MISP"	0.0167379433012937	0.0446552599212813
"FCMR"	0.0167470180372	0.0446719207055153
"CDC25B"	0.0167562495657635	0.044685886013694
"DNAL4"	0.0167579149373539	0.044685886013694
"AKTIP"	0.0167734148593947	0.0446998737194208
"MMAA"	0.0167703245945046	0.0446998737194208
"SLC17A7"	0.0167723511646177	0.0446998737194208
"VAPA"	0.0167744870083522	0.0446998737194208
"ARHGAP32"	0.0167993992231561	0.0447157833711688
"CAMSAP2"	0.0167965518924214	0.0447157833711688
"CARMIL1"	0.0167955662457963	0.0447157833711688
"HNRNPLL"	0.0167921453832011	0.0447157833711688
"NDUFAF8"	0.0168002857705817	0.0447157833711688
"NUP98"	0.016786594325593	0.0447157833711688
"PIK3R4"	0.0167932917469883	0.0447157833711688
"SPTLC1"	0.0168135381171703	0.0447325533877566
"UBLCP1"	0.0168116801011584	0.0447325533877566
"UQCRH"	0.016815087533444	0.0447325533877566
"RAB11A"	0.0168413746377422	0.0447949351358716
"MED6"	0.016850479263234	0.0448040535033539
"PKD1L1"	0.016849381220076	0.0448040535033539
"IQSEC1"	0.0168653271221661	0.0448284313774227
"TMEM255A"	0.0168630603343467	0.0448284313774227
"TMEM74B"	0.0168777331632626	0.0448538544975191
"BABAM2"	0.0168928651567412	0.0448606448992633
"OSBPL11"	0.0168973390707601	0.0448606448992633
"POLR2J3"	0.0168957549501112	0.0448606448992633
"TAF12"	0.0168836219853035	0.0448606448992633
"TAS2R3"	0.0168878136027378	0.0448606448992633
"TRDMT1"	0.016889494849601	0.0448606448992633
"CTNNBL1"	0.0169039048432218	0.0448705299907682
"TOM1L2"	0.0169156007408741	0.0448940271175923
"FAM161B"	0.0169302298975337	0.0449177494390701
"S100A3"	0.0169288690159921	0.0449177494390701
"MRPL14"	0.0169338949468561	0.0449199236483063
"IARS2"	0.0169664171207176	0.0449986325046451
"TRMU"	0.0169799032195657	0.0450268355827421
"DNAJB11"	0.0169830962846319	0.0450277389904599
"FBXO45"	0.016991462540213	0.0450423556103783
"DYNC2H1"	0.0169979301428828	0.0450519350630536
"CYB5R1"	0.0170126685019278	0.0450834287345026
"ARFIP1"	0.0170288460766821	0.0450884542379241
"GADD45G"	0.0170224124219206	0.0450884542379241
"MICOS13"	0.0170210046350258	0.0450884542379241
"TLK1"	0.0170269693645003	0.0450884542379241
"TRAIP"	0.0170269897458973	0.0450884542379241
"ADM2"	0.0170350057145317	0.0450922708890844
"OTUB1"	0.0170360004803306	0.0450922708890844
"FBH1"	0.017039982036168	0.045095248352548
"CYFIP1"	0.0170534351486346	0.0451169669899518
"TIMM8B"	0.0170539048542406	0.0451169669899518
"ACKR2"	0.0170649081982718	0.0451268692862803
"PHF23"	0.0170608111717359	0.0451268692862803
"STX4"	0.0170662238463888	0.0451268692862803
"SRGAP3"	0.0170699269843889	0.0451291018883878
"MRPL19"	0.017075386254079	0.04513597578816
"COA7"	0.0170799506284633	0.0451404822737188
"ZBTB5"	0.0170939208268521	0.0451698416760442
"VPS37B"	0.017097226048723	0.0451710142937476
"CCT3"	0.0171086043647684	0.0451884985846412
"SLC25A28"	0.017109568987736	0.0451884985846412
"ATP5PO"	0.0171187371225457	0.0451900308054358
"EIF3J"	0.0171163885941747	0.0451900308054358
"GTPBP8"	0.0171146179738755	0.0451900308054358
"BTBD6"	0.017139553559004	0.0451934862201143
"C18orf25"	0.0171273887904598	0.0451934862201143
"CDC123"	0.0171399335225856	0.0451934862201143
"HSD17B12"	0.0171232352629548	0.0451934862201143
"LSR"	0.0171305972295838	0.0451934862201143
"PPP6R2"	0.0171400862789702	0.0451934862201143
"RAB32"	0.0171355954087497	0.0451934862201143
"DNAJC21"	0.0171448397628018	0.0451984703566448
"PAPSS1"	0.0171483044046668	0.0452000556573835
"CLCN7"	0.0171655596217823	0.0452287332976512
"PHIP"	0.0171630531383391	0.0452287332976512
"RECQL"	0.0171677796730981	0.0452287332976512
"CHMP2B"	0.0171824305617768	0.0452588212712725
"IGBP1"	0.0171849344165721	0.0452588212712725
"SRRD"	0.0171892623138031	0.0452626680376472
"XPNPEP1"	0.0171939606042189	0.0452674886754835
"RAD21"	0.0172003124743431	0.0452766604502217
"MAPK7"	0.0172078118599546	0.0452812998868549
"TRIP4"	0.0172061879738107	0.0452812998868549
"TNC"	0.0172129601798384	0.0452872982331548
"GUCY2D"	0.0172160224346338	0.0452878070576785
"DDX55"	0.0172195005320092	0.0452894094299063
"DENND3"	0.0172263218877474	0.0452998029851709
"HSPBAP1"	0.0172322829714801	0.0453079312104905
"DMKN"	0.0172549905941279	0.0453374303460225
"GRK2"	0.0172541792226595	0.0453374303460225
"PDCD10"	0.0172480963763579	0.0453374303460225
"RSL24D1"	0.0172545708241124	0.0453374303460225
"CETN3"	0.017267708963624	0.0453632973372887
"NEK2"	0.0172729967332703	0.0453696383413319
"ANKHD1-EIF4EBP3"	0.017283265932557	0.045381509649259
"PPP3CB"	0.0172825477760988	0.045381509649259
"PTCD3"	0.0172930058362365	0.0453995327009528
"ZNF66"	0.0172977063252722	0.0454043219239687
"IPO9"	0.0173017354796697	0.0454073476778165
"DDX42"	0.0173096900217661	0.0454076635885171
"IFI30"	0.0173104852068729	0.0454076635885171
"NUCB1"	0.0173047920369534	0.0454076635885171
"AFAP1L1"	0.0173272712418037	0.0454441441806135
"RANBP9"	0.0173329920210595	0.0454515966851239
"NRTN"	0.0173457669994475	0.0454775415800163
"SNRPF"	0.0173618739805372	0.0455122123309134
"NLRC4"	0.0173717799644247	0.0455306190467222
"CAMTA2"	0.017386283064309	0.0455552043166894
"TMEM69"	0.017386931838848	0.0455552043166894
"MRPL42"	0.0173957453719281	0.0455631718004408
"SLC25A36"	0.0173929720241484	0.0455631718004408
"PER3"	0.0174033869041559	0.0455756246962516
"MICOS10"	0.0174349694001785	0.0456507591559492
"RNF135"	0.0174481059855392	0.0456775789531878
"IRGQ"	0.0174623170363559	0.0456825658568954
"KATNIP"	0.0174678028188127	0.0456825658568954
"MPP2"	0.0174539807998527	0.0456825658568954
"MRPL23"	0.0174622313325304	0.0456825658568954
"MRTO4"	0.017470267963897	0.0456825658568954
"NAA35"	0.0174570841867009	0.0456825658568954
"TBC1D20"	0.0174678030584469	0.0456825658568954
"POLR2B"	0.0174751577410707	0.0456877840510999
"RTL6"	0.0174927504466667	0.0457186355217021
"SDHA"	0.0174907954360381	0.0457186355217021
"COA3"	0.0174973851760589	0.0457219984087953
"MRPS18B"	0.0174998298736818	0.0457219984087953
"ALG11"	0.0175093901279186	0.0457220622743877
"BLTP3A"	0.0175035402236121	0.0457220622743877
"ENSG00000289694"	0.0175146486162216	0.0457220622743877
"HNRNPAB"	0.0175174956079798	0.0457220622743877
"RIOK1"	0.0175084622625051	0.0457220622743877
"TRAPPC9"	0.0175126689123421	0.0457220622743877
"USP1"	0.0175201288925485	0.0457220622743877
"LRRC39"	0.0175256505974175	0.0457289124513774
"EDDM13"	0.0175399360641326	0.045756054263262
"TYK2"	0.017541849765695	0.045756054263262
"EMC3"	0.0175508918811514	0.0457720765299613
"RAP1A"	0.0175600966856398	0.0457885177204345
"DCAF5"	0.0175779894211274	0.0458060306179073
"FBXL16"	0.0175704259334846	0.0458060306179073
"IL11"	0.0175784197062766	0.0458060306179073
"WDR59"	0.0175766216924659	0.0458060306179073
"ATOX1"	0.0175946026672432	0.0458330689282346
"SELENOW"	0.0175933124708173	0.0458330689282346
"PSMC3"	0.0176073626916939	0.0458587407112819
"BCL2L13"	0.0176280475655046	0.0458769268829419
"LETM1"	0.0176340146961787	0.0458769268829419
"MRPS10"	0.0176204264349202	0.0458769268829419
"MT-ND4"	0.017632840449398	0.0458769268829419
"PRKAR2B"	0.0176346884787591	0.0458769268829419
"PTPRK"	0.0176263019862732	0.0458769268829419
"ZC3H3"	0.0176304966294237	0.0458769268829419
"ZBTB46"	0.0176467718564512	0.0459007975821287
"CYSTM1"	0.0176739875432491	0.0459640143917184
"INVS"	0.017677747052665	0.0459662189051835
"STX16"	0.0176830008434301	0.0459723075287198
"CYP2C19"	0.0176937974175103	0.0459776602523157
"PCDHGA7"	0.0176898327126021	0.0459776602523157
"PSMF1"	0.0176928475171384	0.0459776602523157
"SLC66A3"	0.0176994725979765	0.0459848377932287
"DYNLT4"	0.0177073353307031	0.0459904567591772
"EEF1A1"	0.0177074620665323	0.0459904567591772
"MIIP"	0.017710880806745	0.0459917691092741
"FKBP11"	0.0177143466333925	0.0459932032820285
"C1S"	0.017735686418147	0.0460334669182619
"CHD3"	0.0177347689269079	0.0460334669182619
"KLHL20"	0.0177464019084116	0.0460537071389421
"POLD2"	0.017755521292479	0.0460697993298937
"CLDN23"	0.0177687690806018	0.046096596336299
"DYNC1I2"	0.0177980987641722	0.0461575138970302
"MGARP"	0.0177968155720914	0.0461575138970302
"TPCN1"	0.0178105969944063	0.0461823397098716
"SLC35C2"	0.017831613239085	0.0462292406950559
"ENDOD1"	0.0178390799465224	0.0462410042751729
"ZRANB1"	0.0178462120100676	0.0462518966985596
"TUBGCP2"	0.0178596745671158	0.0462791895463706
"APPBP2"	0.017871344746368	0.0463011532774896
"C10orf95"	0.0178740167283049	0.0463011532774896
"ZNF777"	0.0179175816180413	0.0464063894048235
"CDK9"	0.017929153331475	0.0464123057491404
"MANBAL"	0.0179232635147699	0.0464123057491404
"RNF4"	0.0179331148327423	0.0464123057491404
"S100PBP"	0.017930471742482	0.0464123057491404
"TXLNA"	0.0179345663923576	0.0464123057491404
"ITGB1"	0.0179493016225656	0.0464321652506556
"MRPL52"	0.017946830585582	0.0464321652506556
"RMND5A"	0.0179510645207621	0.0464321652506556
"AXIN1"	0.0179618758157573	0.0464449093575013
"TP53I13"	0.0179593523331963	0.0464449093575013
"CDC34"	0.0179708245511565	0.0464604383171563
"CHCHD4"	0.0179831270808525	0.046477020972223
"UMAD1"	0.0179814470305617	0.046477020972223
"TMEM35B"	0.0179906188497965	0.0464887721661299
"FAM234A"	0.0180030871334121	0.0465133770029532
"ANKRD17"	0.0180158183573341	0.0465183799610468
"BAIAP2L1"	0.0180311692904182	0.0465183799610468
"DPY30"	0.0180258896508076	0.0465183799610468
"ENSG00000235007"	0.018008941776155	0.0465183799610468
"FAM228B"	0.0180166618434373	0.0465183799610468
"KRIT1"	0.0180231452785115	0.0465183799610468
"RAD54L2"	0.0180313605426475	0.0465183799610468
"TMCO1"	0.0180315448487043	0.0465183799610468
"ZNHIT1"	0.0180266684758742	0.0465183799610468
"C20orf96"	0.0180392870842261	0.0465307493319597
"RPL4"	0.0180432086987346	0.0465332613164883
"KLHL7"	0.0180648523346316	0.0465738623149591
"SOD3"	0.0180639820807482	0.0465738623149591
"PAPPA"	0.0180856274299781	0.046619809701116
"TMEM200B"	0.0181172476236749	0.0466936932224216
"AP3M1"	0.0181205596376688	0.0466946056872738
"FAM136A"	0.0181276452894555	0.0467052404993219
"IDH1"	0.018136983916196	0.04672165394773
"LPGAT1"	0.0181399351986341	0.04672165394773
"ANKRD11"	0.018155107067432	0.0467460070608447
"SPTBN5"	0.0181553128905384	0.0467460070608447
"MTMR2"	0.018159683471379	0.0467496352379629
"CDK2AP2"	0.0181698913414509	0.0467606626534307
"YBEY"	0.0181675297743436	0.0467606626534307
"ZNF713"	0.0181729279763203	0.046760854284302
"FAM32A"	0.0181766454617479	0.0467627974672674
"MAPK1IP1L"	0.018184325832002	0.046767313063536
"SMPD4"	0.0181815856707702	0.046767313063536
"RNF126"	0.0181890332298895	0.0467717997340016
"NPIPB6"	0.018212065006093	0.0468233970987271
"KCNH7"	0.0182167160048364	0.0468262698838539
"PGAP4"	0.0182191150149899	0.0468262698838539
"TMEM145"	0.018229092199081	0.0468442860906222
"BTD"	0.0182417065833951	0.0468690722860475
"SPG7"	0.0182555851426519	0.0468970979758996
"TBC1D10B"	0.0182772596244444	0.046945138371539
"DSE"	0.0182832560795677	0.0469452635771072
"POLD1"	0.0182811687636715	0.0469452635771072
"GJA5"	0.0182917186426515	0.0469593544467224
"ASPHD2"	0.0182984053575475	0.0469644085194461
"MEX3C"	0.0182996374511031	0.0469644085194461
"PPP1R11"	0.0183028012280956	0.0469648927481659
"GLOD4"	0.0183070455792678	0.0469681491165807
"C6orf89"	0.018310535900852	0.0469694702195077
"UQCRC1"	0.0183189582293331	0.0469834402287981
"ABI1"	0.0183413804261925	0.0469915732031179
"CPSF3"	0.0183429668109472	0.0469915732031179
"DUSP12"	0.0183419090927572	0.0469915732031179
"MARK3"	0.0183312207715567	0.0469915732031179
"SRSF11"	0.0183405686972497	0.0469915732031179
"TBC1D5"	0.0183281270491125	0.0469915732031179
"UPRT"	0.0183400274083883	0.0469915732031179
"VPS11"	0.0183459695016867	0.0469916395511321
